guid,lite_or_pro,level,left_more_than_1_day,inactive_hours_till_2026_02_24_end,user_projects_count,session,project_file,project_number,project_time,last_edit_time,last_error_time,last_error_category,last_error_message,theme,domains,operations,no_changes_after_error
bfe46ed6-79df-48de-85e5-471d7ae966e2,lite,средний,yes,57.6,11,Session 1. 2026-02-22 13-18,Project 5.zip,5,2026-02-22 13:36:30.392207,2026-02-22 13:34:56.128276,2026-02-22 13:36:30.392207,Выполнение действия HtmlElement id: <id> группы действий id: <id> Индекс находился вне границ массива. | System.IndexOutOfRangeException: Ин,"Выполнение действия HtmlElement id: edd7c9e3-4acc-4573-b692-a34cd8727d35 группы действий id: f5cd9e00-535f-4355-9e39-18900211542a Индекс находился вне границ массива. | System.IndexOutOfRangeException: Индекс находился вне границ массива.
   в ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.ProjectExecutor.SearchHtmlElement(ActionInfo actionInfo, Boolean& success, Boolean inBlocked, Boolean printWarning)
   в ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecuto",Регистрация/аккаунты,binarium.com,"Навигация по сайтам, Формы/клики/DOM",yes
580a94b8-7b70-49fc-ae29-89d55fdd8322,pro,профессионал,yes,56.4,75,Session 2. 2026-02-20 10-55,Project 17.zip,17,2026-02-20 11:13:29.848494,,2026-02-20 11:13:29.848494,Взятие строки из таблицы действия id: <id> группы действий id: <id> Строки с номером не существует в таблице,Взятие строки из таблицы действия id: be18d200-adee-4730-b878-6812cf6b206a группы действий id: 0adc9e7d-47ce-4cd8-8b6f-f2ddfe299002 Строки с номером  не существует в таблице,Регистрация/аккаунты,,"Формы/клики/DOM, Таблицы/Google Sheets, Логика/ретраи",yes
87d0e163-57e4-4a83-8e18-088a54108343,pro,продвинутый,yes,49.6,44,Session 4. 2026-02-18 18-04,Project 42.zip,42,2026-02-22 20:57:49.985347,,2026-02-22 20:57:49.985347,Выполнение действия WebBrowserSettings id: <id> группы действий id: <id> Ошибка обращения к Instance.ClearCookie | System.Exception: Ошибка ,"Выполнение действия WebBrowserSettings id: b55da638-bb98-4bc9-a758-42a6e6af1227 группы действий id: e45ae527-5294-403a-915a-7b6e0ac12522 Ошибка обращения к Instance.ClearCookie | System.Exception: Ошибка обращения к Instance.ClearCookie
   в ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ThrowingCommandCenter.ThrowingInstance.CheckErrorDetected(String param)
   в ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ThrowingCommandCenter.ThrowingInstance.ClearCookie(String domainFilter)
   в",Соцсети,"ups.com, youtube.com","Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
3989718c-8ff5-4270-93b7-058fc51b7615,pro,средний,yes,42.9,6,Session 1. 2026-02-19 07-28,Project 4.zip,4,2026-02-20 06:06:26.281456,,2026-02-20 06:06:26.281456,"Поиск текста на странице действия id: <id> группы действий id: <id> Не найден, Url: https://b.dom-edinstva.ru/crm/lead/details/<n>/, Regex: ","Поиск текста на странице действия id: fbc71af6-d153-402e-856f-7fb397fa98ab группы действий id: 57377820-87ec-46e1-96b4-a07a00cce703 Не найден, Url: https://b.dom-edinstva.ru/crm/lead/details/54143/, Regex: изменено\s+19\.02\.2026",Служебная автоматизация,,Прочие действия,yes
2b7cdba1-8173-4344-98e5-d0940c2bfb5e,lite,средний,yes,41.0,22,Session 4. 2026-02-22 19-15,Project 26.zip,26,2026-02-22 19:24:57.508038,2026-02-22 19:21:10.955861,2026-02-22 19:24:57.508038,"Выполнение действия CSharp OwnCode: Get Messagge. id: <id> группы действий id: <id> Unterminated string. Expected delimiter: "". Path 'messag","Выполнение действия CSharp OwnCode: Get Messagge. id: 38e8b647-416d-4991-a73c-034f3a3f73d6 группы действий id: e5ffb255-4215-43c4-b051-ee07b8df6b7d Unterminated string. Expected delimiter: "". Path 'message', line 1, position 10148. | System.Exception: Unterminated string. Expected delimiter: "". Path 'message', line 1, position 10148. ---> Global.ZennoLab.Json.JsonReaderException: Unterminated string. Expected delimiter: "". Path 'message', line 1, position 10148.
   в Global.ZennoLab.Json.JsonTe",Регистрация/аккаунты,"api.anymessage.shop, api.ipify.org, api.tourbar.com, ip-api.com, telegra.ph","HTTP/API запросы, Парсинг/валидация, Логика/ретраи",yes
5c27490c-b166-4163-8185-95681adf0c8d,pro,продвинутый,yes,41.0,39,Session 3. 2026-02-22 05-50,Project 54.zip,54,2026-02-22 15:17:49.218177,,2026-02-22 15:17:49.218177,"Searching text on a page action id: <id>of action group id: <id> 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex","Searching text on a page action id: 06f70fbd-d4d4-4051-9553-f7201b45c0e4of action group id: 2c27f886-6631-474a-a822-47b4c41d188f 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex: Your\s+payment\s+could\s+not\s+be\s+processed\.\s+Please\s+verify\s+the\s+card\s+details\s+entered\s+or\s+contact\s+your\s+bank\s+for\s+assistance\.\s+",Служебная автоматизация,,Прочие действия,yes
5c27490c-b166-4163-8185-95681adf0c8d,pro,продвинутый,yes,41.0,39,Session 3. 2026-02-22 05-50,Project 47.zip,47,2026-02-22 14:09:48.900558,,2026-02-22 14:09:48.900558,"Searching text on a page action id: <id>of action group id: <id> 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex","Searching text on a page action id: ff256e44-91fa-4d6a-90e2-be654be9dcb8of action group id: 31947bfe-a8e2-4199-b19a-0b7ef87f60b3 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex: Your\s+payment\s+could\s+not\s+be\s+processed\.\s+Please\s+try\s+a\s+different\s+payment\s+method\s+or\s+contact\s+your\s+bank\s+for\s+assistance\.\s+",Лидогенерация/арбитраж,"ads.mncad.net, adstrak.fuse-cloud.com, api.ipify.org, dumuzhou.org","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
5c27490c-b166-4163-8185-95681adf0c8d,pro,продвинутый,yes,41.0,39,Session 3. 2026-02-22 05-50,Project 45.zip,45,2026-02-22 13:44:26.237261,,2026-02-22 13:44:26.237261,"Searching text on a page action id: <id>of action group id: <id> 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex","Searching text on a page action id: ff256e44-91fa-4d6a-90e2-be654be9dcb8of action group id: 31947bfe-a8e2-4199-b19a-0b7ef87f60b3 未发现, Url: https://www.paramountplus.com/account/signup/submitpayment, Regex: Your\s+payment\s+could\s+not\s+be\s+processed\.\s+Please\s+try\s+a\s+different\s+payment\s+method\s+or\s+contact\s+your\s+bank\s+for\s+assistance\.\s+",Служебная автоматизация,,Прочие действия,yes
d17be5bf-9a69-4179-abf0-81ac9ea68812,pro,средний,yes,37.5,15,Session 1. 2026-02-17 16-30,Project 4.zip,4,2026-02-17 18:28:37.160496,,2026-02-17 18:28:37.160496,Выполнение действия CSharp OwnCode: считаю разницу кликов (в неделю). id: <id> группы действий id: <id> Входная строка имела неверный формат,"Выполнение действия CSharp OwnCode: считаю разницу кликов (в неделю). id: 1410d333-745b-449d-a2e8-3b6e34842dfa группы действий id: 1c6ee887-9d46-40b6-ae8c-aa99ab56e7b6 Входная строка имела неверный формат. | System.FormatException: Входная строка имела неверный формат.
   в System.Number.StringToNumber(String str, NumberStyles options, NumberBuffer& number, NumberFormatInfo info, Boolean parseDecimal)
   в System.Number.ParseInt32(String s, NumberStyles style, NumberFormatInfo info)
   в Zenn",Google Sheets/отчетность,"docs.google.com, magic.revoluterra.ru","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
c2744f1b-930e-40cc-9185-24a9ed78bfbb,lite,продвинутый,yes,37.2,31,Session 5. 2026-02-23 04-15,Project 50.zip,50,2026-02-23 06:11:56.672056,,2026-02-23 06:11:56.672056,Argument error,"Выполнение действия ParsePage id: 175ab9e6-4750-41a0-9a0c-18b97506d326 группы действий id: 09932c60-2363-477f-963f-36e1bb67d07b Выдано исключение типа ""System.ArgumentException"".
Имя параметра: selectors | System.ArgumentException: Выдано исключение типа ""System.ArgumentException"".
Имя параметра: selectors
   в Global.Zennolab.Fizzler.Parser.Parse[TGenerator,T](String selectors, TGenerator generator, Func`2 resultor)
   в Global.Zennolab.Fizzler.Systems.HtmlAgilityPack.HtmlNodeSelection.Comp",Соцсети,youtube.com,"Навигация по сайтам, Формы/клики/DOM, Логика/ретраи",yes
c2744f1b-930e-40cc-9185-24a9ed78bfbb,lite,продвинутый,yes,37.2,31,Session 5. 2026-02-23 04-15,Project 49.zip,49,2026-02-23 06:09:05.373125,,2026-02-23 06:05:05.812137,Парсинг страницы действия id: <id> группы действий id: <id> Не найдены элементы по заданным параметрам,Парсинг страницы действия id: 175ab9e6-4750-41a0-9a0c-18b97506d326 группы действий id: 09932c60-2363-477f-963f-36e1bb67d07b Не найдены элементы по заданным параметрам,Соцсети,youtube.com,"Навигация по сайтам, Формы/клики/DOM, Логика/ретраи",yes
ecf16c5a-2708-477d-abb3-b1631cb6e853,lite,продвинутый,yes,37.2,43,Session 1. 2026-02-18 15-22,Project 4.zip,4,2026-02-18 15:36:37.466059,,2026-02-18 15:36:37.466059,Proxy issue,"Выполнение действия WebBrowserSettings id: b56a4637-510f-478d-b8da-5ddc65e18c38 группы действий id: 94ea2462-dc40-4abd-9bc1-ef9ad0feeb20 Требуется задать действительную информацию для разбора данной строки. | System.ArgumentException: Требуется задать действительную информацию для разбора данной строки.
   в System.Enum.EnumResult.SetFailure(ParseFailureKind failure, String failureMessageID, Object failureMessageFormatArgument)
   в System.Enum.TryParseEnum(Type enumType, String value, Boolean",Регистрация/аккаунты,"browser-info.ru, yandex.ru","Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",yes
a57674ad-291b-49ce-b830-549e622d4496,lite,средний,yes,36.5,3,Session 3. 2026-02-23 11-29,Project 3.zip,3,2026-02-23 11:29:00,,2026-02-23 11:24:30.850764,Extension installer not found,"执行 WebBrowserExtensions 动作 id: c14ea222-614c-4acf-94e8-46a523c67425  动作组id：9b3d0512-12fb-415e-9cc6-ddf9bb24c553 Extension installer not found! path: C:\Users\Administrator\Desktop\谷歌API\jio.crx | System.IO.FileNotFoundException: Extension installer not found! path: C:\Users\Administrator\Desktop\谷歌API\jio.crx
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.ProjectExecutor.WebBrowserExtensionsInstall(Object info, ProjectMakerProcessing proc, String[] parameters)
   at ",Регистрация/аккаунты,"api.id.me, api.va.gov, cloudflare-dns.com, dns.google, ip-api.com, va.gov","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
79f594b5-cc37-4d81-9edb-67284a8d5afb,lite,профессионал,yes,33.3,83,Session 1. 2026-02-18 20-54,Project 42.zip,42,2026-02-19 15:42:10.790161,2026-02-19 15:38:42.177354,2026-02-19 15:41:41.175424,Выполнение логического оператора If действия id: <id> группы действий id: <id> Результат: false,Выполнение логического оператора If действия id: 4119a30c-7851-4ba7-83ad-fd4041708714 группы действий id: 26958fd3-2bae-462d-b7af-2ffb6165d298 Результат: false,Регистрация/аккаунты,,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
79f594b5-cc37-4d81-9edb-67284a8d5afb,lite,профессионал,yes,33.3,83,Session 1. 2026-02-18 20-54,Project 41.zip,41,2026-02-19 15:34:45.407104,2026-02-19 15:34:39.010124,2026-02-19 15:34:45.407104,"Выполнение действия HtmlElement id: <id> группы действий id: <id> Не найден HTML элемент, по условиям поиска","Выполнение действия HtmlElement id: 8877ef05-9058-4ef0-a6f6-daa58290fa9f группы действий id: 7def085e-76d7-4258-80f0-76a18fe52b21 Не найден HTML элемент, по условиям поиска",Регистрация/аккаунты,,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
79f594b5-cc37-4d81-9edb-67284a8d5afb,lite,профессионал,yes,33.3,83,Session 1. 2026-02-18 20-54,Project 38.zip,38,2026-02-19 09:29:50.211253,2026-02-19 09:29:22.135423,2026-02-19 09:29:50.211253,"Выполнение действия Parse Json/Xml id: <id> группы действий id: <id> Error reading JToken from JsonReader. Path '', line 0, position 0. | Sy","Выполнение действия Parse Json/Xml id: c4d8a876-6e5d-4224-b711-882b76b8ae37 группы действий id: 31a9f7b1-b813-47b3-85bf-61034972f9b1 Error reading JToken from JsonReader. Path '', line 0, position 0. | System.Exception: Error reading JToken from JsonReader. Path '', line 0, position 0. ---> Global.ZennoLab.Json.JsonReaderException: Error reading JToken from JsonReader. Path '', line 0, position 0.
   в Global.ZennoLab.Json.Linq.JToken.ReadFrom(JsonReader reader, JsonLoadSettings settings)
   в",Регистрация/аккаунты,,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
79f594b5-cc37-4d81-9edb-67284a8d5afb,lite,профессионал,yes,33.3,83,Session 1. 2026-02-18 20-54,Project 35.zip,35,2026-02-19 01:11:04.607564,,2026-02-19 01:11:04.607564,Выполнение действия JavaScript OwnCode id: <id> группы действий id: <id> No such variable: mexc_ask_fixed,Выполнение действия JavaScript OwnCode id: 494751bf-f41d-4043-994d-81daa117cc38 группы действий id: a1712f7d-5d28-4fe6-9c70-6fc13c76a32a No such variable: mexc_ask_fixed,Регистрация/аккаунты,,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
0e295f4f-6b36-4f03-a6de-68b590025edf,pro,продвинутый,yes,33.1,10,Session 3. 2026-02-18 03-24,Project 5.zip,5,2026-02-18 03:24:00,,2026-02-18 03:23:20.398812,Executing the Start ZennoBrowser instance action id: <id> action group id: <id> ZennoBrowser product is not installed | ZennoLab.ZennoPoster,"Executing the Start ZennoBrowser instance action id: 8e70da0b-2207-4988-8da0-b2e15b687024 action group id: 41f7db80-eb7d-4101-ada0-422e0cef2fa7 ZennoBrowser product is not installed | ZennoLab.ZennoPoster.Core.Tasks.Threads.StartBaseFatalException: ZennoBrowser product is not installed
   at ZennoLab.ProjectMaker.Controls.V5.ProjectPlayer.ProjectExecutor_NeedRestartDebugInstance(Object sender, ReloadInstanceEventArgs e)
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.",Лидогенерация/арбитраж,"3hcmbt3.routermmo.xyz, api.vproxies.com, checkip.com.vn, chinhrt1.routermmo.xyz, discord.com, docs.google.com, google.com, google.com.vn","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
0e295f4f-6b36-4f03-a6de-68b590025edf,pro,продвинутый,yes,33.1,10,Session 2. 2026-02-18 01-24,Project 3.zip,3,2026-02-18 02:03:52.379003,,2026-02-18 02:03:52.379003,Executing the Start ZennoBrowser instance action id: <id> action group id: <id> ZennoBrowser product is not installed | ZennoLab.ZennoPoster,"Executing the Start ZennoBrowser instance action id: 8e70da0b-2207-4988-8da0-b2e15b687024 action group id: 41f7db80-eb7d-4101-ada0-422e0cef2fa7 ZennoBrowser product is not installed | ZennoLab.ZennoPoster.Core.Tasks.Threads.StartBaseFatalException: ZennoBrowser product is not installed
   at ZennoLab.ProjectMaker.Controls.V5.ProjectPlayer.ProjectExecutor_NeedRestartDebugInstance(Object sender, ReloadInstanceEventArgs e)
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.",Лидогенерация/арбитраж,"3hcmbt3.routermmo.xyz, api.vproxies.com, checkip.com.vn, chinhrt1.routermmo.xyz, discord.com, docs.google.com, google.com, google.com.vn","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
0e295f4f-6b36-4f03-a6de-68b590025edf,pro,продвинутый,yes,33.1,10,Session 2. 2026-02-18 01-24,Project 2.zip,2,2026-02-18 01:24:00,,2026-02-18 01:16:13.873889,Executing the Get ZennoBrowser profiles action id: <id> action group id: <id> ZennoBrowser not installed | System.Exception: ZennoBrowser no,"Executing the Get ZennoBrowser profiles action id: ee0deffe-530f-4551-849c-15dfc28a9fcf action group id: 1c2df4d9-9e2f-4aec-9303-66f4ee70acf1 ZennoBrowser not installed | System.Exception: ZennoBrowser not installed
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.ProjectExecutor.<>c__DisplayClass402_0.fgRpk3kaz73Sp8KoO1OZ.MoveNext()
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.ProjectExecutor.<>c__DisplayClass402_0.fgRpk3kaz73Sp8KoO1OZ.Mov",Лидогенерация/арбитраж,"3hcmbt3.routermmo.xyz, api.vproxies.com, checkip.com.vn, chinhrt1.routermmo.xyz, discord.com, docs.google.com, google.com, google.com.vn","Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция",yes
9599c291-50cb-454e-b9b8-6543de87d490,pro,продвинутый,yes,32.1,21,Session 1. 2026-02-20 16-42,Project 18.zip,18,2026-02-23 15:14:11.089935,,2026-02-23 15:14:11.089935,Выполнение действия ProjectInProject id: <id> группы действий id: <id> Ошибка при обработке,Выполнение действия ProjectInProject id: 7ef3219c-dbe9-47d4-bbd9-609189885869 группы действий id: 3498526f-6990-4df2-9ac0-d93b54e39469 Ошибка при обработке,Служебная автоматизация,,Прочие действия,yes
9599c291-50cb-454e-b9b8-6543de87d490,pro,продвинутый,yes,32.1,21,Session 1. 2026-02-20 16-42,Project 16.zip,16,2026-02-23 15:04:08.634184,2026-02-23 15:02:07.077318,2026-02-23 15:04:08.634184,Выполнение действия ProjectInProject id: <id> группы действий id: <id> Ошибка при обработке,Выполнение действия ProjectInProject id: 7ef3219c-dbe9-47d4-bbd9-609189885869 группы действий id: 3498526f-6990-4df2-9ac0-d93b54e39469 Ошибка при обработке,Регистрация/аккаунты,"api.capsola.cloud, yandex.ru","Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
9599c291-50cb-454e-b9b8-6543de87d490,pro,продвинутый,yes,32.1,21,Session 1. 2026-02-20 16-42,Project 15.zip,15,2026-02-23 14:58:31.817343,,2026-02-23 14:58:31.817343,Выполнение действия Plugin id: <id> группы действий id: <id> Ошибка при обработке плагина Cap.Guru.27.6_all Ошибка в действии: <id>,Выполнение действия Plugin id: 0bfd900d-d87e-4216-95e4-711e75c6c530 группы действий id: 759438a5-8e96-4f88-84ac-0c86096eea22 Ошибка при обработке плагина Cap.Guru.27.6_all Ошибка в действии: 954d4984-c707-4747-9d02-37e93abcd0c5,Регистрация/аккаунты,"api.capsola.cloud, yandex.ru","Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
9599c291-50cb-454e-b9b8-6543de87d490,pro,продвинутый,yes,32.1,21,Session 1. 2026-02-20 16-42,Project 6.zip,6,2026-02-21 14:39:08.297012,,2026-02-21 14:39:08.297012,Выполнение действия CSharp OwnCode. id: <id> группы действий id: <id> Что то пошло не так! | System.Exception: Что то пошло не так!,"Выполнение действия CSharp OwnCode. id: b9967dc6-7d55-431a-8956-360e05672e18 группы действий id: ea1cb2b7-18dc-45ce-9ef6-51818a19ae55 Что то пошло не так! | System.Exception: Что то пошло не так!
   в ZennoLab.OwnCode.Cb9967dc67d55431a8956360e05672e18.Mb9967dc67d55431a8956360e05672e18(IZennoPosterProjectModel project, Instance instance) в C:\Users\Администратор\AppData\Local\Temp\CompilerFolder\ProjectMaker\A70f85ecc5d0c434d8ff6216d2143c095\aaoym351.13.cs:строка 55
   в ZennoLab.OwnCode.Cb9967",Лидогенерация/арбитраж,"api.capsola.cloud, cap.guru, yandex.ru","Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
9599c291-50cb-454e-b9b8-6543de87d490,pro,продвинутый,yes,32.1,21,Session 1. 2026-02-20 16-42,Project 2.zip,2,2026-02-20 17:03:41.523081,,2026-02-20 17:03:41.523081,Выполнение действия Plugin id: <id> группы действий id: <id> Ошибка при обработке плагина Cap.Guru.27.6_all Ошибка в действии: <id>,Выполнение действия Plugin id: 0bfd900d-d87e-4216-95e4-711e75c6c530 группы действий id: 759438a5-8e96-4f88-84ac-0c86096eea22 Ошибка при обработке плагина Cap.Guru.27.6_all Ошибка в действии: 954d4984-c707-4747-9d02-37e93abcd0c5,Регистрация/аккаунты,"api.capsola.cloud, yandex.ru","Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
fba35c0f-a685-4fbf-8366-f577ebea53eb,pro,профессионал,yes,31.6,134,Session 48. 2026-02-22 23-34,Project 174.zip,174,2026-02-23 12:15:36.830476,,2026-02-23 12:15:36.830476,Выполнение действия Запустить инстанс ZennoBrowser id: <id> группы действий id: <id> Ошибка запуска профиля ZennoBrowser (<id>): Status(Stat,"Выполнение действия Запустить инстанс ZennoBrowser id: 53e33067-d2eb-49ae-a0f9-625a4b937ba1 группы действий id: 64383c3d-f4d5-4035-98db-a711f4aec72f Ошибка запуска профиля ZennoBrowser (452093D7-C14F-45D5-9313-12B83CD48A95): Status(StatusCode=""Unknown"", Detail=""Exception was thrown by handler. Exception: Invalid thread token provided."") | ZennoLab.ZennoPoster.Core.Tasks.Threads.StartBaseFatalException: Ошибка запуска профиля ZennoBrowser (452093D7-C14F-45D5-9313-12B83CD48A95): Status(StatusCode=",Регистрация/аккаунты,labs.google,"Навигация по сайтам, Формы/клики/DOM, Логика/ретраи",yes
fba35c0f-a685-4fbf-8366-f577ebea53eb,pro,профессионал,yes,31.6,134,Session 48. 2026-02-22 23-34,Project 173.zip,173,2026-02-23 01:34:00.428022,2026-02-23 01:28:18.439555,2026-02-23 01:28:55.161281,"Выполнение действия HtmlElement id: <id> группы действий id: <id> Не найден HTML элемент, по условиям поиска","Выполнение действия HtmlElement id: b2bf75e5-8cee-453b-965f-9447920d939b группы действий id: 9f3c960e-9163-42a5-a120-3dc6862af512 Не найден HTML элемент, по условиям поиска",Соцсети,"facebook.com, grok.com","Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
9c84c06b-8de7-493a-ad4f-25a107cb662a,pro,средний,yes,30.4,11,Session 1. 2026-02-20 08-28,Project 2.zip,2,2026-02-20 08:31:34.853333,,2026-02-20 08:31:34.853333,Выполнение действия CSharp OwnCode: ждем пока файл CSV освободится. id: <id> группы действий id: <id> Поток находился в процессе прерывания.,"Выполнение действия CSharp OwnCode: ждем пока файл CSV освободится. id: 9a50ae17-dd70-4df7-9579-71dbf0a10e33 группы действий id: 2f3890b2-0f62-451f-85e1-b56dd7b63ae1 Поток находился в процессе прерывания. | System.Threading.ThreadAbortException: Поток находился в процессе прерывания.
   в System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)
   в System.Reflection.RuntimeMethodInfo.UnsafeInvokeInternal(Object obj, Object[] parameters, Ob",Регистрация/аккаунты,"0xerfan.github.io, 150.230.195.209, 174.137.58.32, 175.178.182.178, 1st.sub-airport.com, 47.94.205.252, 4spaces.org, 66.42.50.118","HTTP/API запросы, Таблицы/Google Sheets, Парсинг/валидация, Логика/ретраи",yes
e580417d-8e40-4ccb-b5ba-dce66eaee7cc,lite,продвинутый,yes,30.2,27,Session 7. 2026-02-19 20-42,Project 47.zip,47,2026-02-19 20:42:50.494818,2026-02-19 20:38:38.296985,2026-02-19 20:40:21.565794,Rate limit,"Выполнение действия Table id: c63db36c-590f-4a5b-ab2e-a652c06c3fb5 группы действий id: f3e84921-0299-4292-89cf-efa51b430658 Object reference not set to an instance of an object. | System.NullReferenceException: Object reference not set to an instance of an object.
   at ZennoLab.TemplateManipulator.V4.ComponentBlocks.TableV4.get_RowCount()
   at ZennoLab.ZennoPoster.Core.Modules.TemplateExecutor.ProjectExecutors.ProjectExecutor.TableGetRow(Object info, ProjectMakerProcessing proc, String[] par",Регистрация/аккаунты,"2fa.fb.tools, arb.pubpower.io, google.com","Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets, Прокси/профили/эмуляция, Логика/ретраи",yes
e580417d-8e40-4ccb-b5ba-dce66eaee7cc,lite,продвинутый,yes,30.2,27,Session 3. 2026-02-18 17-53,Project 8.zip,8,2026-02-18 18:53:56.639779,2026-02-18 18:49:28.286684,2026-02-18 18:51:54.761661,"Выполнение действия HtmlElement id: <id> группы действий id: <id> Не найден HTML элемент, по условиям поиска","Выполнение действия HtmlElement id: b040e1ae-c328-4cb9-bcaa-6454a14903f7 группы действий id: ef19b2bb-ff7e-4074-92e7-12d94752ee4d Не найден HTML элемент, по условиям поиска",Регистрация/аккаунты,"2fa.fb.tools, arb.pubpower.io, google.com","Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets, Прокси/профили/эмуляция, Логика/ретраи",yes
e580417d-8e40-4ccb-b5ba-dce66eaee7cc,lite,продвинутый,yes,30.2,27,Session 2. 2026-02-18 17-33,Project 5.zip,5,2026-02-18 17:45:11.311765,,2026-02-18 17:45:11.311765,"Выполнение действия HtmlElement id: <id> группы действий id: <id> Не найден HTML элемент, по условиям поиска","Выполнение действия HtmlElement id: 25087073-24c2-4461-9340-ed593eb62476 группы действий id: b417c84c-856b-4389-975d-fe7714e0c0e2 Не найден HTML элемент, по условиям поиска",Регистрация/аккаунты,"2fa.fb.tools, arb.pubpower.io, google.com","Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets, Прокси/профили/эмуляция, Логика/ретраи",yes
fff01052-b569-4c54-aa58-74e09b0ff257,pro,средний,yes,30.1,6,Session 2. 2026-02-20 03-42,Project 2.zip,2,2026-02-20 06:04:50.764315,,2026-02-20 05:58:54.657331,Выполнение программы C:\Zenno\Metatags\Metatags.bat действия id: <id> группы действий id: <id> Результат: 1,Выполнение программы C:\Zenno\Metatags\Metatags.bat действия id: cf4befaf-133d-4761-9b28-cf86c207db98 группы действий id: 95ad8d64-8dbd-48ac-944f-ee9ac3d4ed44 Результат: 1,Регистрация/аккаунты,gar.pro,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация, Прокси/профили/эмуляция, Логика/ретраи",yes
977786f2-6f63-4c6e-92c6-37c3f23ebe09,pro,продвинутый,yes,29.3,23,Session 16. 2026-02-21 22-20,Project 30.zip,30,2026-02-21 22:47:01.626784,,2026-02-21 22:44:42.046021,"Выполнение действия HtmlElement id: <id> группы действий id: <id> Не найден HTML элемент, по условиям поиска","Выполнение действия HtmlElement id: 95ea51aa-de59-4a93-80c9-73255a2fc240 группы действий id: 874284b2-acce-44fd-871e-fbd8017dfb7a Не найден HTML элемент, по условиям поиска",Служебная автоматизация,,Прочие действия,yes
